No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,season
5001,2013,9,25,8,15.0,38.0,7.0,57.0,400.0,8.0,17.5,1018.5,3.0,0.0,E,0.8,Guanyuan,2013-09-25,Fall
5002,2013,9,25,9,16.0,36.0,6.0,49.0,400.0,17.0,19.6,1018.0,3.3,0.0,SE,1.0,Guanyuan,2013-09-25,Fall
5003,2013,9,25,10,11.0,37.0,3.0,47.0,400.0,23.0,21.4,1016.7,2.6,0.0,S,0.8,Guanyuan,2013-09-25,Fall
5004,2013,9,25,11,11.0,28.0,1.0,41.0,300.0,35.0,23.0,1015.9,-0.5,0.0,WNW,1.1,Guanyuan,2013-09-25,Fall
5005,2013,9,25,12,15.0,20.0,2.0,30.0,200.0,49.0,23.4,1014.7,1.7,0.0,SW,2.0,Guanyuan,2013-09-25,Fall
5006,2013,9,25,13,3.0,27.0,1.0,28.0,200.0,67.0,24.5,1013.5,-0.7,0.0,W,2.5,Guanyuan,2013-09-25,Fall
5007,2013,9,25,14,7.0,28.0,1.0,22.0,100.0,81.0,24.6,1012.5,2.7,0.0,WSW,3.5,Guanyuan,2013-09-25,Fall
5008,2013,9,25,15,6.0,25.0,1.0,18.0,100.0,79.0,24.5,1011.8,2.6,0.0,SSW,2.8,Guanyuan,2013-09-25,Fall
5009,2013,9,25,16,9.0,32.0,1.0,22.0,100.0,76.0,22.7,1011.5,3.2,0.0,SW,3.4,Guanyuan,2013-09-25,Fall
5010,2013,9,25,17,7.0,40.0,1.0,30.0,200.0,68.0,20.8,1011.5,3.0,0.0,SW,2.7,Guanyuan,2013-09-25,Fall
5011,2013,9,25,18,11.0,47.0,1.0,37.0,200.0,63.0,19.4,1011.5,3.9,0.0,SW,2.6,Guanyuan,2013-09-25,Fall
5012,2013,9,25,19,14.0,56.0,1.0,47.0,200.0,50.0,18.6,1011.7,4.0,0.0,SSW,2.1,Guanyuan,2013-09-25,Fall
5013,2013,9,25,20,14.0,56.0,1.0,47.0,200.0,50.0,14.7,1012.4,6.3,0.0,SW,1.2,Guanyuan,2013-09-25,Fall
5014,2013,9,25,21,20.0,62.0,1.0,50.0,200.0,47.0,12.2,1012.7,7.5,0.0,N,0.6,Guanyuan,2013-09-25,Fall
5015,2013,9,25,22,24.0,62.0,3.0,72.0,300.0,17.0,13.0,1012.8,6.8,0.0,NE,1.2,Guanyuan,2013-09-25,Fall
5016,2013,9,25,23,26.0,76.0,1.0,79.0,500.0,1.0,11.8,1013.0,7.5,0.0,E,0.7,Guanyuan,2013-09-25,Fall
5017,2013,9,26,0,31.0,114.0,1.0,76.0,600.0,1.0,11.3,1013.1,7.6,0.0,NE,1.3,Guanyuan,2013-09-26,Fall
5018,2013,9,26,1,37.0,98.0,2.0,74.0,500.0,1.0,10.4,1013.0,8.0,0.0,E,0.5,Guanyuan,2013-09-26,Fall
5019,2013,9,26,2,28.0,70.0,5.0,71.0,300.0,1.0,9.3,1012.5,7.7,0.0,ENE,1.2,Guanyuan,2013-09-26,Fall
5020,2013,9,26,3,26.0,73.0,4.0,67.0,400.0,1.0,9.4,1012.8,6.5,0.0,N,0.6,Guanyuan,2013-09-26,Fall
5021,2013,9,26,4,26.0,71.0,4.0,68.0,400.0,1.0,9.0,1012.5,7.1,0.0,ENE,0.8,Guanyuan,2013-09-26,Fall
5022,2013,9,26,5,27.0,78.0,5.0,53.0,500.0,1.0,8.7,1012.9,7.3,0.0,ENE,0.6,Guanyuan,2013-09-26,Fall
5023,2013,9,26,6,29.0,84.0,3.0,50.0,500.0,1.0,8.7,1013.5,7.6,0.0,NE,0.6,Guanyuan,2013-09-26,Fall
5024,2013,9,26,7,36.0,163.0,3.0,49.0,500.0,1.0,14.0,1014.2,7.1,0.0,NE,1.1,Guanyuan,2013-09-26,Fall
5025,2013,9,26,8,17.0,44.0,4.0,43.0,300.0,6.0,17.1,1014.5,6.9,0.0,NE,1.2,Guanyuan,2013-09-26,Fall
5026,2013,9,26,9,21.0,70.0,5.0,43.0,500.0,9.0,19.0,1014.2,6.5,0.0,N,1.2,Guanyuan,2013-09-26,Fall
5027,2013,9,26,10,27.0,54.0,6.0,43.0,500.0,20.0,20.7,1013.7,2.5,0.0,WSW,1.1,Guanyuan,2013-09-26,Fall
5028,2013,9,26,11,26.0,75.0,16.0,57.0,800.0,29.0,22.0,1012.7,4.1,0.0,NW,1.2,Guanyuan,2013-09-26,Fall
5029,2013,9,26,12,46.0,86.0,22.0,59.0,900.0,44.0,23.5,1011.6,5.8,0.0,SW,2.5,Guanyuan,2013-09-26,Fall
5030,2013,9,26,13,48.0,90.0,20.0,60.0,900.0,63.0,24.7,1010.2,6.0,0.0,S,1.4,Guanyuan,2013-09-26,Fall
5031,2013,9,26,14,52.0,84.0,19.0,60.0,800.0,80.0,24.7,1009.4,6.9,0.0,SW,2.5,Guanyuan,2013-09-26,Fall
5032,2013,9,26,15,67.0,100.0,17.0,56.0,700.0,105.0,24.7,1008.7,6.4,0.0,SW,2.8,Guanyuan,2013-09-26,Fall
5033,2013,9,26,16,58.0,88.0,12.0,40.0,500.0,120.0,23.4,1008.3,6.6,0.0,SW,2.8,Guanyuan,2013-09-26,Fall
5034,2013,9,26,17,48.0,61.0,10.0,41.0,400.0,104.0,20.8,1008.2,8.4,0.0,SSW,1.0,Guanyuan,2013-09-26,Fall
5035,2013,9,26,18,42.0,73.0,10.0,54.0,500.0,83.0,16.5,1008.2,10.8,0.0,SSW,0.0,Guanyuan,2013-09-26,Fall
5036,2013,9,26,19,45.0,83.0,8.0,73.0,600.0,55.0,14.4,1008.7,10.4,0.0,ENE,0.0,Guanyuan,2013-09-26,Fall
5037,2013,9,26,20,56.0,103.0,8.0,105.0,800.0,19.0,13.5,1008.8,10.7,0.0,ENE,0.0,Guanyuan,2013-09-26,Fall
5038,2013,9,26,21,56.0,113.0,7.0,114.0,1000.0,1.0,13.8,1008.6,10.4,0.0,E,0.9,Guanyuan,2013-09-26,Fall
5039,2013,9,26,22,67.0,120.0,6.0,98.0,1600.0,1.0,14.1,1008.5,10.5,0.0,NE,1.0,Guanyuan,2013-09-26,Fall
5040,2013,9,26,23,67.0,120.0,6.0,98.0,1600.0,1.0,13.6,1008.1,10.2,0.0,NE,1.2,Guanyuan,2013-09-26,Fall
5041,2013,9,27,0,85.0,175.0,8.0,110.0,1700.0,1.0,12.9,1008.0,9.9,0.0,ENE,1.0,Guanyuan,2013-09-27,Fall
5042,2013,9,27,1,87.0,165.0,9.0,105.0,1600.0,1.0,12.2,1007.7,10.3,0.0,NE,0.6,Guanyuan,2013-09-27,Fall
5043,2013,9,27,2,93.0,164.0,10.0,100.0,1800.0,1.0,11.6,1007.2,10.2,0.0,NE,0.5,Guanyuan,2013-09-27,Fall
5044,2013,9,27,3,94.0,141.0,11.0,95.0,1800.0,1.0,10.5,1007.1,9.7,0.0,SE,0.1,Guanyuan,2013-09-27,Fall
5045,2013,9,27,4,87.0,134.0,10.0,91.0,1600.0,1.0,10.0,1007.1,9.4,0.0,SE,0.5,Guanyuan,2013-09-27,Fall
5046,2013,9,27,5,80.0,122.0,7.0,80.0,1500.0,1.0,10.0,1007.5,9.7,0.0,NE,0.7,Guanyuan,2013-09-27,Fall
5047,2013,9,27,6,84.0,207.0,6.0,74.0,1400.0,1.0,10.2,1007.6,9.9,0.0,NE,0.8,Guanyuan,2013-09-27,Fall
5048,2013,9,27,7,67.0,132.0,6.0,70.0,1300.0,1.0,13.3,1008.0,11.0,0.0,N,1.2,Guanyuan,2013-09-27,Fall
5049,2013,9,27,8,86.0,157.0,10.0,71.0,1600.0,1.0,16.4,1007.7,10.7,0.0,ENE,1.9,Guanyuan,2013-09-27,Fall
5050,2013,9,27,9,107.0,176.0,18.0,73.0,1700.0,6.0,18.4,1007.5,11.0,0.0,NNE,1.0,Guanyuan,2013-09-27,Fall
5051,2013,9,27,10,127.0,193.0,25.0,80.0,1600.0,17.0,20.5,1006.9,11.1,0.0,E,1.3,Guanyuan,2013-09-27,Fall
5052,2013,9,27,11,136.0,215.0,26.0,101.0,1700.0,23.0,21.6,1006.1,11.3,0.0,ENE,1.0,Guanyuan,2013-09-27,Fall
5053,2013,9,27,12,159.0,231.0,24.0,139.0,1700.0,44.0,23.1,1005.0,11.8,0.0,WSW,1.7,Guanyuan,2013-09-27,Fall
5054,2013,9,27,13,172.0,231.0,22.0,160.0,1900.0,58.0,24.6,1004.3,12.2,0.0,SW,0.9,Guanyuan,2013-09-27,Fall
5055,2013,9,27,14,184.0,241.0,26.0,165.0,2000.0,73.0,24.3,1004.0,11.9,0.0,SW,1.7,Guanyuan,2013-09-27,Fall
5056,2013,9,27,15,188.0,210.0,36.0,78.0,1400.0,184.0,23.7,1003.9,11.4,0.0,SW,1.7,Guanyuan,2013-09-27,Fall
5057,2013,9,27,16,224.0,254.0,39.0,54.0,1300.0,212.0,22.7,1003.9,11.7,0.0,SW,1.5,Guanyuan,2013-09-27,Fall
5058,2013,9,27,17,226.0,259.0,40.0,56.0,1300.0,204.0,20.0,1003.9,13.0,0.0,SSE,0.2,Guanyuan,2013-09-27,Fall
5059,2013,9,27,18,244.0,289.0,40.0,64.0,1400.0,195.0,17.2,1004.3,13.5,0.0,E,0.0,Guanyuan,2013-09-27,Fall
5060,2013,9,27,19,244.0,289.0,40.0,64.0,1400.0,195.0,16.0,1004.4,13.7,0.0,ESE,0.0,Guanyuan,2013-09-27,Fall
5061,2013,9,27,20,266.0,295.0,25.0,123.0,1900.0,67.0,15.5,1005.0,14.4,0.0,E,0.1,Guanyuan,2013-09-27,Fall
5062,2013,9,27,21,280.0,311.0,37.0,140.0,2000.0,59.0,14.8,1005.1,14.0,0.0,E,0.8,Guanyuan,2013-09-27,Fall
5063,2013,9,27,22,266.0,275.0,42.0,83.0,1700.0,99.0,14.4,1004.9,13.6,0.0,S,0.0,Guanyuan,2013-09-27,Fall
5064,2013,9,27,23,266.0,275.0,42.0,83.0,1700.0,99.0,14.2,1005.0,12.8,0.0,SW,1.5,Guanyuan,2013-09-27,Fall
5065,2013,9,28,0,207.0,208.0,24.0,63.0,1100.0,75.0,14.2,1004.8,12.2,0.0,SW,0.6,Guanyuan,2013-09-28,Fall
5066,2013,9,28,1,186.0,204.0,19.0,49.0,900.0,74.0,13.1,1004.5,12.2,0.0,SSW,0.5,Guanyuan,2013-09-28,Fall
5067,2013,9,28,2,192.0,205.0,16.0,46.0,900.0,66.0,13.2,1004.4,11.6,0.0,W,0.5,Guanyuan,2013-09-28,Fall
5068,2013,9,28,3,200.0,206.0,13.0,42.0,900.0,63.0,12.4,1004.6,11.5,0.0,SSW,0.0,Guanyuan,2013-09-28,Fall
5069,2013,9,28,4,207.0,219.0,12.0,51.0,900.0,50.0,12.0,1004.9,11.5,0.0,E,0.4,Guanyuan,2013-09-28,Fall
5070,2013,9,28,5,207.0,224.0,11.0,58.0,900.0,35.0,12.1,1005.2,11.8,0.0,ENE,0.7,Guanyuan,2013-09-28,Fall
5071,2013,9,28,6,211.0,226.0,10.0,64.0,1000.0,22.0,12.7,1005.6,12.5,0.0,NNE,0.8,Guanyuan,2013-09-28,Fall
5072,2013,9,28,7,222.0,238.0,11.0,72.0,1000.0,14.0,13.3,1005.9,12.5,0.0,NNE,0.8,Guanyuan,2013-09-28,Fall
5073,2013,9,28,8,242.0,298.0,11.0,84.0,1300.0,8.0,14.8,1006.0,12.1,0.0,NNE,1.2,Guanyuan,2013-09-28,Fall
5074,2013,9,28,9,293.0,348.0,10.0,105.0,1800.0,2.0,16.2,1006.5,12.2,0.0,NNE,0.9,Guanyuan,2013-09-28,Fall
5075,2013,9,28,10,279.0,327.0,12.0,106.0,1800.0,6.0,17.3,1006.2,12.2,0.0,NE,1.4,Guanyuan,2013-09-28,Fall
5076,2013,9,28,11,293.0,344.0,14.0,120.0,2000.0,6.0,18.5,1005.8,12.7,0.0,NE,1.1,Guanyuan,2013-09-28,Fall
5077,2013,9,28,12,295.0,325.0,19.0,118.0,1800.0,24.0,19.3,1005.2,12.6,0.0,NE,2.0,Guanyuan,2013-09-28,Fall
5078,2013,9,28,13,299.0,313.0,24.0,99.0,1700.0,60.0,20.1,1004.8,12.8,0.0,ENE,0.6,Guanyuan,2013-09-28,Fall
5079,2013,9,28,14,262.0,279.0,21.0,64.0,1400.0,115.0,20.2,1004.6,12.7,0.0,SSE,1.3,Guanyuan,2013-09-28,Fall
5080,2013,9,28,15,242.0,255.0,20.0,52.0,1200.0,135.0,20.1,1004.6,14.5,0.0,SW,0.7,Guanyuan,2013-09-28,Fall
5081,2013,9,28,16,234.0,254.0,21.0,47.0,1200.0,145.0,19.0,1005.0,14.5,0.0,E,0.1,Guanyuan,2013-09-28,Fall
5082,2013,9,28,17,238.0,249.0,21.0,46.0,1200.0,141.0,17.0,1005.5,13.7,0.0,E,0.0,Guanyuan,2013-09-28,Fall
5088,2013,9,28,23,270.0,285.0,10.0,125.0,1800.0,5.0,14.6,1008.2,13.1,0.0,ENE,0.9,Guanyuan,2013-09-28,Fall
5089,2013,9,29,0,276.0,310.0,9.0,121.0,1800.0,1.0,14.3,1008.4,12.8,0.0,ENE,0.7,Guanyuan,2013-09-29,Fall
5090,2013,9,29,1,315.0,311.0,8.0,92.0,1600.0,14.0,14.0,1008.5,12.9,0.0,NNE,0.6,Guanyuan,2013-09-29,Fall
5091,2013,9,29,2,309.0,272.0,5.0,75.0,1500.0,25.0,14.6,1008.7,13.5,0.0,NE,0.8,Guanyuan,2013-09-29,Fall
5092,2013,9,29,3,307.0,268.0,5.0,88.0,1500.0,16.0,15.1,1008.8,13.5,0.0,NE,0.8,Guanyuan,2013-09-29,Fall
5093,2013,9,29,4,267.0,268.0,6.0,88.0,1500.0,6.0,15.0,1009.6,13.5,0.0,NE,0.9,Guanyuan,2013-09-29,Fall
5094,2013,9,29,5,296.0,308.0,6.0,85.0,1500.0,18.0,15.3,1010.4,13.7,0.0,NNE,0.5,Guanyuan,2013-09-29,Fall
5095,2013,9,29,6,263.0,309.0,7.0,78.0,1300.0,25.0,15.8,1011.2,14.2,0.0,NNE,0.5,Guanyuan,2013-09-29,Fall
5096,2013,9,29,7,238.0,199.0,8.0,66.0,1200.0,34.0,16.2,1012.2,14.4,0.0,E,0.6,Guanyuan,2013-09-29,Fall
5097,2013,9,29,8,200.0,204.0,8.0,73.0,1200.0,25.0,16.9,1013.2,14.7,0.0,NE,1.5,Guanyuan,2013-09-29,Fall
5098,2013,9,29,9,206.0,204.0,9.0,68.0,1300.0,32.0,17.0,1013.7,14.6,0.0,NE,0.7,Guanyuan,2013-09-29,Fall
5099,2013,9,29,10,169.0,184.0,13.0,77.0,1500.0,23.0,17.0,1013.8,14.6,0.0,NNE,1.4,Guanyuan,2013-09-29,Fall
5100,2013,9,29,11,183.0,223.0,12.0,105.0,1700.0,4.0,17.5,1013.4,14.9,0.0,NE,1.4,Guanyuan,2013-09-29,Fall
5101,2013,9,29,12,183.0,223.0,12.0,105.0,1700.0,4.0,18.5,1013.0,15.0,0.0,NNE,1.3,Guanyuan,2013-09-29,Fall
5102,2013,9,29,13,206.0,235.0,12.0,102.0,1700.0,18.0,19.1,1012.8,14.8,0.0,NE,2.0,Guanyuan,2013-09-29,Fall
5103,2013,9,29,14,243.0,199.0,14.0,79.0,1600.0,50.0,19.3,1012.7,15.2,0.0,NNE,1.0,Guanyuan,2013-09-29,Fall
5104,2013,9,29,15,234.0,205.0,15.0,70.0,1500.0,59.0,19.3,1012.6,14.8,0.0,NNE,2.0,Guanyuan,2013-09-29,Fall
5105,2013,9,29,16,198.0,205.0,15.0,60.0,1300.0,63.0,19.0,1012.6,15.1,0.0,NE,1.2,Guanyuan,2013-09-29,Fall
5106,2013,9,29,17,192.0,152.0,16.0,60.0,1300.0,60.0,18.2,1012.6,15.1,0.0,NE,1.1,Guanyuan,2013-09-29,Fall
5107,2013,9,29,18,181.0,145.0,15.0,66.0,1300.0,50.0,18.0,1013.2,15.1,0.0,NE,0.8,Guanyuan,2013-09-29,Fall
5108,2013,9,29,19,154.0,156.0,13.0,80.0,1400.0,25.0,17.9,1013.7,15.3,0.0,NE,0.5,Guanyuan,2013-09-29,Fall
5109,2013,9,29,20,154.0,156.0,13.0,80.0,1400.0,25.0,17.6,1014.2,15.2,0.0,NNE,0.6,Guanyuan,2013-09-29,Fall
5110,2013,9,29,21,173.0,130.0,15.0,79.0,1500.0,17.0,17.4,1014.5,15.4,0.0,ENE,0.2,Guanyuan,2013-09-29,Fall
5111,2013,9,29,22,173.0,130.0,16.0,78.0,1500.0,18.0,17.0,1014.4,15.7,0.0,ENE,0.6,Guanyuan,2013-09-29,Fall
5112,2013,9,29,23,170.0,131.0,14.0,81.0,1500.0,9.0,16.9,1014.2,15.4,0.0,W,0.4,Guanyuan,2013-09-29,Fall
5113,2013,9,30,0,172.0,141.0,15.0,86.0,1500.0,4.0,16.8,1014.0,15.7,0.0,S,0.0,Guanyuan,2013-09-30,Fall
5114,2013,9,30,1,167.0,140.0,12.0,87.0,1500.0,1.0,16.4,1013.9,15.4,0.0,ENE,0.2,Guanyuan,2013-09-30,Fall
5115,2013,9,30,2,143.0,154.0,10.0,85.0,1600.0,1.0,16.5,1013.6,15.9,0.0,NE,0.6,Guanyuan,2013-09-30,Fall
5116,2013,9,30,3,154.0,184.0,10.0,86.0,1600.0,1.0,16.4,1013.7,15.8,0.0,NNE,0.4,Guanyuan,2013-09-30,Fall
5117,2013,9,30,4,172.0,200.0,9.0,83.0,1700.0,1.0,16.7,1013.5,16.2,0.0,ENE,0.6,Guanyuan,2013-09-30,Fall
5118,2013,9,30,5,185.0,191.0,8.0,75.0,1500.0,1.0,17.0,1014.1,16.4,0.0,NE,0.5,Guanyuan,2013-09-30,Fall
5119,2013,9,30,6,141.0,124.0,7.0,65.0,1000.0,1.0,17.2,1014.1,16.6,0.0,SE,0.0,Guanyuan,2013-09-30,Fall
5120,2013,9,30,7,129.0,93.0,6.0,59.0,1100.0,1.0,17.6,1014.5,17.0,0.0,NW,0.4,Guanyuan,2013-09-30,Fall
5121,2013,9,30,8,117.0,77.0,7.0,55.0,1200.0,1.0,18.3,1015.0,16.8,0.0,W,0.7,Guanyuan,2013-09-30,Fall
5122,2013,9,30,9,105.0,115.0,10.0,55.0,1300.0,6.0,19.3,1014.6,17.1,0.0,S,0.6,Guanyuan,2013-09-30,Fall
5123,2013,9,30,10,133.0,134.0,11.0,60.0,1400.0,7.0,19.7,1014.3,16.9,0.0,SSW,1.3,Guanyuan,2013-09-30,Fall
5124,2013,9,30,11,187.0,147.0,18.0,68.0,1500.0,18.0,20.3,1014.0,16.5,0.0,SW,1.4,Guanyuan,2013-09-30,Fall
5125,2013,9,30,12,170.0,126.0,24.0,61.0,1600.0,40.0,21.1,1012.8,17.1,0.0,S,1.3,Guanyuan,2013-09-30,Fall
5126,2013,9,30,13,165.0,115.0,35.0,49.0,1500.0,64.0,21.2,1012.4,17.0,0.0,SSW,1.2,Guanyuan,2013-09-30,Fall
5127,2013,9,30,14,153.0,110.0,41.0,53.0,1600.0,64.0,21.3,1011.6,17.3,0.0,WSW,1.1,Guanyuan,2013-09-30,Fall
5128,2013,9,30,15,149.0,115.0,38.0,55.0,1500.0,58.0,20.7,1011.7,17.1,0.0,W,0.9,Guanyuan,2013-09-30,Fall
5129,2013,9,30,16,153.0,134.0,41.0,53.0,1600.0,64.0,19.9,1011.5,16.9,0.0,WSW,0.6,Guanyuan,2013-09-30,Fall
5131,2013,9,30,18,110.0,201.0,21.0,101.0,1700.0,6.0,17.7,1012.0,16.6,0.0,NE,0.0,Guanyuan,2013-09-30,Fall
5132,2013,9,30,19,202.0,228.0,15.0,102.0,1900.0,1.0,17.3,1012.2,16.5,0.0,NNE,0.1,Guanyuan,2013-09-30,Fall
5133,2013,9,30,20,202.0,228.0,15.0,102.0,2000.0,1.0,17.1,1012.4,16.5,0.0,NE,0.5,Guanyuan,2013-09-30,Fall
5134,2013,9,30,21,199.0,199.0,16.0,99.0,2100.0,1.0,17.2,1012.4,16.7,0.0,W,0.0,Guanyuan,2013-09-30,Fall
5135,2013,9,30,22,206.0,211.0,14.0,96.0,2200.0,1.0,17.4,1012.0,16.9,0.0,E,0.1,Guanyuan,2013-09-30,Fall
5136,2013,9,30,23,210.0,226.0,12.0,94.0,2300.0,1.0,17.5,1011.3,17.0,0.0,NE,0.7,Guanyuan,2013-09-30,Fall
5137,2013,10,1,0,229.0,226.0,11.0,89.0,2400.0,1.0,17.5,1011.1,16.9,0.0,NE,1.2,Guanyuan,2013-10-01,Fall
5138,2013,10,1,1,188.0,192.0,11.0,85.0,2300.0,1.0,17.5,1011.0,16.7,0.0,NE,1.0,Guanyuan,2013-10-01,Fall
5139,2013,10,1,2,172.0,186.0,10.0,78.0,2000.0,1.0,17.6,1010.4,16.8,0.0,NE,1.1,Guanyuan,2013-10-01,Fall
5140,2013,10,1,3,160.0,179.0,9.0,71.0,1800.0,1.0,17.6,1010.0,16.8,0.0,NE,1.2,Guanyuan,2013-10-01,Fall
5141,2013,10,1,4,169.0,172.0,8.0,66.0,1700.0,1.0,17.5,1010.1,16.9,0.0,N,0.7,Guanyuan,2013-10-01,Fall
5142,2013,10,1,5,148.0,156.0,8.0,61.0,1600.0,1.0,17.5,1009.8,17.0,0.8,NE,0.7,Guanyuan,2013-10-01,Fall
5143,2013,10,1,6,127.0,142.0,7.0,55.0,1500.0,1.0,17.4,1010.4,17.1,0.4,NNW,0.9,Guanyuan,2013-10-01,Fall
5144,2013,10,1,7,144.0,142.0,6.0,52.0,1500.0,1.0,17.7,1010.9,17.4,0.6,NNW,1.1,Guanyuan,2013-10-01,Fall
5145,2013,10,1,8,140.0,95.0,6.0,50.0,1400.0,1.0,17.3,1011.2,17.0,0.2,NE,0.8,Guanyuan,2013-10-01,Fall
5146,2013,10,1,9,140.0,45.0,6.0,50.0,1200.0,1.0,17.1,1011.5,16.8,0.2,S,0.5,Guanyuan,2013-10-01,Fall
5147,2013,10,1,10,86.0,6.0,5.0,55.0,1000.0,4.0,16.9,1011.5,16.6,0.2,NNE,0.6,Guanyuan,2013-10-01,Fall
5150,2013,10,1,13,31.0,31.0,6.0,27.0,500.0,48.0,22.1,1010.0,14.7,0.0,SE,1.4,Guanyuan,2013-10-01,Fall
5158,2013,10,1,21,35.0,55.0,3.0,70.0,800.0,1.0,13.8,1015.2,13.5,0.0,NNW,0.4,Guanyuan,2013-10-01,Fall
5159,2013,10,1,22,37.0,51.0,3.0,51.0,500.0,15.0,13.4,1015.6,13.2,0.0,SSE,0.6,Guanyuan,2013-10-01,Fall
5160,2013,10,1,23,32.0,51.0,3.0,37.0,400.0,23.0,13.5,1016.2,13.2,0.0,NW,0.6,Guanyuan,2013-10-01,Fall
5161,2013,10,2,0,32.0,21.0,4.0,50.0,500.0,6.0,12.3,1016.3,12.1,0.0,WNW,0.1,Guanyuan,2013-10-02,Fall
5162,2013,10,2,1,35.0,8.0,5.0,45.0,400.0,8.0,11.6,1016.6,11.4,0.0,WSW,0.1,Guanyuan,2013-10-02,Fall
5163,2013,10,2,2,30.0,9.0,2.0,40.0,400.0,2.0,10.5,1016.5,10.3,0.0,SE,0.5,Guanyuan,2013-10-02,Fall
5164,2013,10,2,3,39.0,14.0,2.0,42.0,400.0,1.0,12.4,1017.0,3.9,0.0,NNW,2.3,Guanyuan,2013-10-02,Fall
5165,2013,10,2,4,13.0,13.0,5.0,42.0,100.0,24.0,14.6,1017.4,2.1,0.0,N,1.6,Guanyuan,2013-10-02,Fall
5167,2013,10,2,6,9.0,9.0,6.0,16.0,100.0,49.0,14.9,1018.0,2.4,0.0,NNW,2.3,Guanyuan,2013-10-02,Fall
5168,2013,10,2,7,8.0,27.0,8.0,32.0,200.0,29.0,16.5,1018.8,4.8,0.0,NNE,1.2,Guanyuan,2013-10-02,Fall
5169,2013,10,2,8,13.0,26.0,13.0,36.0,300.0,23.0,18.5,1019.0,4.3,0.0,NE,1.5,Guanyuan,2013-10-02,Fall
5170,2013,10,2,9,14.0,23.0,14.0,28.0,300.0,32.0,19.4,1018.7,0.4,0.0,NE,3.0,Guanyuan,2013-10-02,Fall
5171,2013,10,2,10,14.0,23.0,7.0,25.0,200.0,42.0,20.7,1017.9,1.5,0.0,NW,1.8,Guanyuan,2013-10-02,Fall
5172,2013,10,2,11,7.0,19.0,6.0,24.0,200.0,50.0,22.0,1016.7,1.6,0.0,NE,1.7,Guanyuan,2013-10-02,Fall
5173,2013,10,2,12,13.0,19.0,7.0,26.0,200.0,52.0,22.8,1015.6,1.2,0.0,NE,1.1,Guanyuan,2013-10-02,Fall
5174,2013,10,2,13,9.0,9.0,2.0,18.0,100.0,66.0,23.7,1014.4,2.5,0.0,NW,0.9,Guanyuan,2013-10-02,Fall
5175,2013,10,2,14,9.0,16.0,2.0,18.0,100.0,74.0,23.7,1014.2,3.0,0.0,WSW,1.9,Guanyuan,2013-10-02,Fall
5176,2013,10,2,15,11.0,12.0,3.0,19.0,200.0,74.0,23.0,1013.3,4.0,0.0,SW,2.2,Guanyuan,2013-10-02,Fall
5177,2013,10,2,16,10.0,25.0,2.0,22.0,100.0,85.0,21.7,1012.4,4.7,0.0,SW,2.5,Guanyuan,2013-10-02,Fall
5178,2013,10,2,17,14.0,29.0,2.0,28.0,100.0,96.0,19.8,1012.2,4.7,0.0,SW,2.3,Guanyuan,2013-10-02,Fall
5179,2013,10,2,18,12.0,23.0,3.0,35.0,200.0,80.0,19.0,1012.0,4.0,0.0,SW,2.6,Guanyuan,2013-10-02,Fall
5180,2013,10,2,19,18.0,34.0,2.0,45.0,300.0,63.0,18.5,1012.5,4.6,0.0,WSW,2.8,Guanyuan,2013-10-02,Fall
5181,2013,10,2,20,20.0,37.0,2.0,58.0,300.0,41.0,17.2,1012.8,6.1,0.0,WSW,1.2,Guanyuan,2013-10-02,Fall
5182,2013,10,2,21,23.0,63.0,3.0,66.0,300.0,30.0,12.8,1012.8,7.7,0.0,WSW,0.0,Guanyuan,2013-10-02,Fall
5183,2013,10,2,22,34.0,74.0,5.0,70.0,300.0,23.0,11.1,1012.7,8.0,0.0,E,0.5,Guanyuan,2013-10-02,Fall
5184,2013,10,2,23,33.0,75.0,4.0,81.0,400.0,7.0,10.9,1012.5,8.1,0.0,E,0.9,Guanyuan,2013-10-02,Fall
5185,2013,10,3,0,34.0,78.0,2.0,78.0,600.0,1.0,10.8,1012.8,8.0,0.0,NE,1.1,Guanyuan,2013-10-03,Fall
5186,2013,10,3,1,34.0,69.0,2.0,75.0,500.0,1.0,9.9,1012.9,7.8,0.0,NNE,0.6,Guanyuan,2013-10-03,Fall
5187,2013,10,3,2,40.0,88.0,3.0,73.0,600.0,1.0,9.7,1012.7,8.0,0.0,NNE,0.9,Guanyuan,2013-10-03,Fall
5188,2013,10,3,3,40.0,79.0,2.0,67.0,600.0,1.0,9.3,1012.8,7.7,0.0,NE,1.3,Guanyuan,2013-10-03,Fall
5189,2013,10,3,4,40.0,62.0,2.0,63.0,400.0,1.0,9.2,1012.9,8.0,0.0,NE,0.6,Guanyuan,2013-10-03,Fall
5190,2013,10,3,5,31.0,43.0,2.0,57.0,400.0,1.0,8.8,1013.3,7.7,0.0,NE,1.1,Guanyuan,2013-10-03,Fall
5191,2013,10,3,6,28.0,31.0,1.0,52.0,300.0,3.0,9.2,1014.4,8.3,0.0,N,0.6,Guanyuan,2013-10-03,Fall
5192,2013,10,3,7,26.0,73.0,2.0,52.0,300.0,4.0,13.2,1015.0,8.5,0.0,NNE,2.0,Guanyuan,2013-10-03,Fall
